epoch,layer_1,layer_2,layer_3,layer_4,layer_5
0,0.326172798871994,0.36797329783439636,0.4261176884174347,0.38721713423728943,0.3259129524230957
1,0.486573189496994,0.6487459540367126,0.9205983281135559,1.0204845666885376,1.0274803638458252
2,0.5253391861915588,0.7041749358177185,1.0291768312454224,1.160012125968933,1.1735873222351074
3,0.49183037877082825,0.6506817936897278,0.9744172692298889,1.093405842781067,1.133298635482788
4,0.5099779963493347,0.681473433971405,1.0238605737686157,1.1487897634506226,1.1892458200454712
5,0.49939656257629395,0.6606183648109436,1.0004799365997314,1.1148463487625122,1.1900663375854492
6,0.4739215075969696,0.6186828017234802,0.9461607336997986,1.0629115104675293,1.12778639793396
7,0.4867641031742096,0.6439270973205566,0.9865059852600098,1.112867832183838,1.223185658454895
8,0.4708437919616699,0.6086170077323914,0.9309659004211426,1.049176812171936,1.1525588035583496
9,0.4918425381183624,0.6411072015762329,0.9911565780639648,1.1256768703460693,1.2654587030410767
10,0.4618588387966156,0.5965370535850525,0.9150750637054443,1.0474971532821655,1.1890547275543213
11,0.472380131483078,0.6062564849853516,0.9324095845222473,1.0780227184295654,1.2006689310073853
12,0.4737643301486969,0.613152801990509,0.9479175209999084,1.0944514274597168,1.2465651035308838
13,0.48995116353034973,0.6309615969657898,0.9633890986442566,1.1073583364486694,1.28046452999115
14,0.4738583564758301,0.6118080615997314,0.9287505149841309,1.075860857963562,1.2279037237167358
15,0.4637199640274048,0.5906551480293274,0.901339054107666,1.0499682426452637,1.2189922332763672
16,0.45344457030296326,0.5739222168922424,0.8876268267631531,1.0332525968551636,1.1959530115127563
17,0.46527740359306335,0.6013814210891724,0.9027438759803772,1.0581014156341553,1.2401336431503296
18,0.4638737142086029,0.5937947630882263,0.9068705439567566,1.0602375268936157,1.2429019212722778
19,0.45719781517982483,0.589704692363739,0.8972901701927185,1.056111216545105,1.2666716575622559
20,0.457173228263855,0.5848940014839172,0.8912496566772461,1.0566082000732422,1.257022500038147
21,0.45328953862190247,0.5756427645683289,0.8761621117591858,1.0465787649154663,1.2576910257339478
22,0.44932666420936584,0.5705798268318176,0.8696503639221191,1.0386757850646973,1.2438700199127197
23,0.45419764518737793,0.578489363193512,0.8767450451850891,1.043785572052002,1.2611842155456543
24,0.4458012878894806,0.5647354125976562,0.8553591370582581,1.0360876321792603,1.2526956796646118
25,0.4577741324901581,0.5797577500343323,0.8825600147247314,1.056758165359497,1.3006095886230469
26,0.4639489948749542,0.5882827639579773,0.8951713442802429,1.0855828523635864,1.3381233215332031
27,0.43197688460350037,0.5459100008010864,0.829704225063324,1.012872338294983,1.2541288137435913
28,0.4395846128463745,0.5584545135498047,0.8448450565338135,1.032971978187561,1.277681827545166
29,0.45806923508644104,0.5734315514564514,0.875129759311676,1.0717182159423828,1.3427640199661255
30,0.4311964213848114,0.5422889590263367,0.8248077034950256,1.0174204111099243,1.2863863706588745
31,0.45802947878837585,0.5755262970924377,0.8687461018562317,1.0726852416992188,1.339450478553772
32,0.43749189376831055,0.5469207167625427,0.8341153264045715,1.0312583446502686,1.3193310499191284
33,0.45235708355903625,0.5699031949043274,0.8624020218849182,1.0784140825271606,1.3710838556289673
34,0.45718657970428467,0.5779421329498291,0.8678317666053772,1.0677034854888916,1.3716931343078613
35,0.4473761022090912,0.5543424487113953,0.8516292572021484,1.0561164617538452,1.3616186380386353
36,0.42195233702659607,0.5216391086578369,0.7961185574531555,0.9995787143707275,1.2854481935501099
37,0.43842971324920654,0.5527874827384949,0.8294811248779297,1.038528323173523,1.3499337434768677
38,0.46793603897094727,0.5746074318885803,0.8948165774345398,1.1232410669326782,1.4613679647445679
39,0.45539751648902893,0.5598535537719727,0.870248019695282,1.090606927871704,1.42693293094635
40,0.44811972975730896,0.5542959570884705,0.8539214730262756,1.0846341848373413,1.4142872095108032
41,0.45681825280189514,0.5649181008338928,0.8749794363975525,1.1210707426071167,1.467795729637146
42,0.4452933371067047,0.5495635867118835,0.8618513941764832,1.1064766645431519,1.4343143701553345
43,0.42364129424095154,0.5273635387420654,0.8258290886878967,1.0528045892715454,1.42233407497406
44,0.4488051235675812,0.5532551407814026,0.860605776309967,1.103250503540039,1.4711018800735474
45,0.4303688108921051,0.5338870286941528,0.8252019882202148,1.0778441429138184,1.4360281229019165
46,0.42939555644989014,0.5310840606689453,0.8341550827026367,1.0753458738327026,1.4447503089904785
47,0.4519731104373932,0.5653133988380432,0.8766472935676575,1.1386154890060425,1.5218849182128906
48,0.4214014708995819,0.5221235752105713,0.80998295545578,1.0587196350097656,1.4196606874465942
49,0.45333823561668396,0.5613005757331848,0.8725820183753967,1.13774573802948,1.5255212783813477
