epoch,layer_1,layer_2,layer_3,layer_4,layer_5
0,0.4248644709587097,0.5015537738800049,0.5623778700828552,0.5441558957099915,0.43595460057258606
1,0.5685912370681763,0.8366571068763733,1.1283339262008667,1.301843285560608,1.2780712842941284
2,0.5969734191894531,0.8983767628669739,1.2283189296722412,1.446864128112793,1.4389915466308594
3,0.5664859414100647,0.8456141948699951,1.1572483777999878,1.3778010606765747,1.4076931476593018
4,0.5927520990371704,0.8876329064369202,1.2163299322128296,1.4540995359420776,1.5000672340393066
5,0.5810197591781616,0.8571658134460449,1.1665384769439697,1.4051851034164429,1.4674692153930664
6,0.5482078194618225,0.8027638792991638,1.098110318183899,1.329958200454712,1.4042259454727173
7,0.5827695727348328,0.8559235334396362,1.173176884651184,1.4370712041854858,1.5336251258850098
8,0.5601769089698792,0.802108645439148,1.0938661098480225,1.341907262802124,1.4455997943878174
9,0.579079806804657,0.831722617149353,1.1344445943832397,1.408402919769287,1.5412747859954834
10,0.5480778217315674,0.7790060043334961,1.0636591911315918,1.3295286893844604,1.4653688669204712
11,0.5487515330314636,0.7785537838935852,1.065848708152771,1.337670922279358,1.4961589574813843
12,0.56087327003479,0.7949854731559753,1.0837610960006714,1.3631137609481812,1.534043550491333
13,0.5766242146492004,0.8096328377723694,1.103920817375183,1.3933355808258057,1.565852165222168
14,0.5584111213684082,0.7824437618255615,1.067063808441162,1.3526995182037354,1.5344338417053223
15,0.5417991876602173,0.7484435439109802,1.0138075351715088,1.2935376167297363,1.4820384979248047
16,0.5405779480934143,0.7420103549957275,1.0131431818008423,1.2901238203048706,1.4987382888793945
17,0.5569817423820496,0.765434980392456,1.0395017862319946,1.3267021179199219,1.5325772762298584
18,0.5548362135887146,0.7592516541481018,1.03593909740448,1.3299026489257812,1.555576205253601
19,0.5425997972488403,0.7482754588127136,1.01905357837677,1.3175946474075317,1.5467705726623535
20,0.5424045324325562,0.7401134967803955,1.0077002048492432,1.304306149482727,1.5515881776809692
21,0.5459907650947571,0.7391231060028076,1.0193756818771362,1.3246604204177856,1.5798550844192505
22,0.5359717607498169,0.7240560054779053,0.987093985080719,1.2936809062957764,1.5548253059387207
23,0.5460712313652039,0.7356390357017517,1.0000303983688354,1.297895073890686,1.5535672903060913
24,0.5341217517852783,0.7123442888259888,0.9707587361335754,1.2745254039764404,1.559662103652954
25,0.551712691783905,0.7397526502609253,1.0146944522857666,1.341858983039856,1.6366686820983887
26,0.5537819266319275,0.7435802817344666,1.015008807182312,1.3451874256134033,1.6391007900238037
27,0.523256778717041,0.698604941368103,0.9535623788833618,1.266068458557129,1.5581669807434082
28,0.5297437906265259,0.7050580978393555,0.9606603384017944,1.2773821353912354,1.578795075416565
29,0.5444943308830261,0.7192860841751099,0.9824906587600708,1.317725658416748,1.6407437324523926
30,0.5139233469963074,0.6766873002052307,0.9289953112602234,1.257692575454712,1.5825910568237305
31,0.5383791327476501,0.7131194472312927,0.9711690545082092,1.3161569833755493,1.665725827217102
32,0.5222935676574707,0.6845120787620544,0.941407322883606,1.282544732093811,1.624611496925354
33,0.5393247008323669,0.7103586792945862,0.9813624024391174,1.3352657556533813,1.7063955068588257
34,0.5513763427734375,0.7252724170684814,0.9943561553955078,1.3470261096954346,1.7329998016357422
35,0.5382470488548279,0.7018457055091858,0.9630374312400818,1.3170087337493896,1.700966715812683
36,0.5038155317306519,0.6598954796791077,0.9060536026954651,1.239061951637268,1.5942400693893433
37,0.5255622863769531,0.6845523715019226,0.946459174156189,1.296219825744629,1.677566409111023
38,0.5483819842338562,0.7181928157806396,0.9893205165863037,1.3637694120407104,1.7653573751449585
39,0.5446029901504517,0.7102086544036865,0.9786222577095032,1.3478202819824219,1.7467938661575317
40,0.5336400866508484,0.6943116188049316,0.9549027681350708,1.3247135877609253,1.7346926927566528
41,0.5350605249404907,0.7066486477851868,0.9856979846954346,1.3832000494003296,1.81781804561615
42,0.5322616100311279,0.6995001435279846,0.9704335927963257,1.3545544147491455,1.7739719152450562
43,0.5096647143363953,0.6668846011161804,0.9241125583648682,1.3044250011444092,1.7335454225540161
44,0.5358704328536987,0.696139395236969,0.9683257937431335,1.3707295656204224,1.8412588834762573
45,0.515920877456665,0.6707280278205872,0.9344205260276794,1.3203582763671875,1.7748486995697021
46,0.518636167049408,0.6748756170272827,0.9462229609489441,1.3440442085266113,1.7905374765396118
47,0.537947952747345,0.7064407467842102,0.9834213256835938,1.3932405710220337,1.8709834814071655
48,0.5037362575531006,0.6533511877059937,0.9041176438331604,1.2866476774215698,1.7429983615875244
49,0.5299273133277893,0.692015528678894,0.9567796587944031,1.372825026512146,1.8662036657333374
