epoch,layer_1,layer_2,layer_3,layer_4,layer_5
0,0.05294710397720337,0.024104326963424683,0.026058964431285858,0.026129409670829773,0.026818886399269104
1,0.1268434226512909,0.06559598445892334,0.07526541501283646,0.07722564041614532,0.0860336571931839
2,0.28219425678253174,0.1533818542957306,0.1742122322320938,0.20104213058948517,0.24310725927352905
3,0.7147042155265808,0.46465015411376953,0.5319079160690308,0.5901881456375122,0.6656975746154785
4,1.4117753505706787,1.2158902883529663,1.2831357717514038,1.1843533515930176,1.1108794212341309
5,1.2480247020721436,1.0433391332626343,1.051684856414795,0.9967359900474548,0.9510205984115601
6,1.554518461227417,1.1146624088287354,1.0939176082611084,1.008808970451355,1.0449066162109375
7,0.6215351819992065,0.37641453742980957,0.4105827510356903,0.4308552145957947,0.4610646069049835
8,0.6457139253616333,0.36343157291412354,0.34783583879470825,0.3660827875137329,0.4960993528366089
9,0.9869117736816406,0.6078141331672668,0.543803870677948,0.48344868421554565,0.4621267020702362
10,0.8969725966453552,0.5686188340187073,0.5471141934394836,0.5388208031654358,0.552311360836029
11,1.3915597200393677,0.7932330965995789,0.7662106156349182,0.7217347621917725,0.7648717164993286
12,1.7284035682678223,1.1433943510055542,0.9815067648887634,0.8671907186508179,0.7691757082939148
13,1.0986446142196655,0.6008424758911133,0.485654354095459,0.42230677604675293,0.37493467330932617
14,1.7889740467071533,1.2676634788513184,1.0634644031524658,0.9079511761665344,0.7726335525512695
15,2.168520212173462,1.4723788499832153,1.1366533041000366,0.8921835422515869,0.7112650871276855
16,1.4744274616241455,0.7394353151321411,0.5663667321205139,0.47641992568969727,0.45331698656082153
17,0.8925453424453735,0.40214675664901733,0.299927681684494,0.25005629658699036,0.2402954250574112
18,0.8683157563209534,0.39562028646469116,0.2875107228755951,0.22977040708065033,0.20943959057331085
19,0.9078853726387024,0.5857024192810059,0.45257362723350525,0.3739720582962036,0.3151460886001587
20,1.3308053016662598,0.699252188205719,0.5330363512039185,0.43478721380233765,0.3703509569168091
21,2.0595574378967285,1.357866644859314,1.059314489364624,0.8557062745094299,0.6899042129516602
22,1.8842065334320068,1.0399606227874756,0.8005797266960144,0.6594642400741577,0.5798661112785339
23,2.1330204010009766,1.2358758449554443,0.8446807861328125,0.6403799057006836,0.5427290797233582
24,1.5974562168121338,1.006705641746521,0.7198386192321777,0.5680884122848511,0.5219756364822388
25,1.4134207963943481,0.8051338195800781,0.6088887453079224,0.49999067187309265,0.4031074345111847
26,1.5093910694122314,0.6862236857414246,0.5161935091018677,0.45395952463150024,0.48273220658302307
27,1.9056559801101685,1.1014137268066406,0.7817399501800537,0.6517274975776672,0.5739887356758118
28,1.541018009185791,0.6943491101264954,0.47293558716773987,0.3787820637226105,0.3268914520740509
29,2.258547782897949,1.304190993309021,0.9699870944023132,0.8361886143684387,0.7631338238716125
30,1.678625464439392,0.8630331158638,0.5539794564247131,0.4184440076351166,0.3812207281589508
31,1.3445465564727783,0.6386476159095764,0.46131235361099243,0.38463467359542847,0.33779069781303406
32,0.6615110039710999,0.26377448439598083,0.20948216319084167,0.2051592618227005,0.2144424170255661
33,0.7246531248092651,0.39652740955352783,0.28071796894073486,0.219159796833992,0.19007788598537445
34,2.4987781047821045,1.1646476984024048,0.7973920106887817,0.6283998489379883,0.5538858771324158
35,1.6035972833633423,0.8974334597587585,0.6813344359397888,0.5847545266151428,0.5332489013671875
36,0.5513136982917786,0.20922526717185974,0.1264662742614746,0.09637843817472458,0.08460400998592377
37,3.1323626041412354,2.03941011428833,1.4132405519485474,1.075785517692566,0.8171131014823914
38,1.7668074369430542,0.6967616677284241,0.4625692665576935,0.4069943130016327,0.45026010274887085
39,2.386854648590088,1.2654144763946533,0.8873182535171509,0.7067335247993469,0.6237242817878723
40,0.5459408760070801,0.3123701214790344,0.23988033831119537,0.20771773159503937,0.18508176505565643
41,2.5943615436553955,1.3444982767105103,0.8944613337516785,0.6975239515304565,0.6132046580314636
42,1.7267882823944092,0.79249507188797,0.501725435256958,0.3959293067455292,0.36377495527267456
43,1.5655854940414429,0.7862637042999268,0.511228621006012,0.3955938518047333,0.32780322432518005
44,0.596540629863739,0.3081835210323334,0.2026446908712387,0.15009509027004242,0.11991242319345474
45,0.9268983602523804,0.3820710778236389,0.22991707921028137,0.19498226046562195,0.1941361278295517
46,1.0643230676651,0.5023564100265503,0.3351815342903137,0.2821160554885864,0.26988685131073
47,2.640319585800171,1.1178702116012573,0.7168994545936584,0.5612684488296509,0.4658406674861908
48,0.7789327502250671,0.29785874485969543,0.17773965001106262,0.1482149064540863,0.1449173241853714
49,1.6568418741226196,0.7949703931808472,0.5232105851173401,0.41547316312789917,0.381710946559906
