epoch,layer_1,layer_2,layer_3,layer_4,layer_5
0,0.28445789217948914,0.47330906987190247,0.6707720756530762,0.96476149559021,1.6057825088500977
1,0.3131168484687805,0.5188121795654297,0.7278751730918884,1.0430078506469727,1.724940299987793
2,0.31960585713386536,0.5246766209602356,0.7418041229248047,1.0570123195648193,1.771164059638977
3,0.3210161626338959,0.5275170207023621,0.7420758605003357,1.0731428861618042,1.7846101522445679
4,0.3337184190750122,0.5490387082099915,0.7735094428062439,1.1067031621932983,1.8657277822494507
5,0.33860087394714355,0.5611980557441711,0.7803158164024353,1.1030291318893433,1.8732447624206543
6,0.3389642536640167,0.5543875694274902,0.7847645282745361,1.1189483404159546,1.8774189949035645
7,0.34795942902565,0.5726922154426575,0.7979608178138733,1.1261874437332153,1.8772786855697632
8,0.3661097288131714,0.608087956905365,0.8487349152565002,1.209570288658142,2.0186805725097656
9,0.3482249677181244,0.5707059502601624,0.7946922779083252,1.123613715171814,1.8520441055297852
10,0.35899174213409424,0.5911712646484375,0.8271957039833069,1.1437968015670776,1.8895002603530884
11,0.3502703607082367,0.5889595746994019,0.8133313059806824,1.1391243934631348,1.9086799621582031
12,0.3710957467556,0.6203854084014893,0.8574567437171936,1.2074989080429077,2.0354275703430176
13,0.37332239747047424,0.6397745609283447,0.876824676990509,1.2057307958602905,2.020117998123169
14,0.3592815399169922,0.6082671284675598,0.8526975512504578,1.1902755498886108,2.022127389907837
15,0.3699415624141693,0.6198439598083496,0.8603732585906982,1.1851483583450317,1.9758628606796265
16,0.3790825307369232,0.6372897624969482,0.8968529105186462,1.2522624731063843,2.1111013889312744
17,0.38235747814178467,0.6536464691162109,0.9052169919013977,1.2651854753494263,2.141622543334961
18,0.387362003326416,0.6456924080848694,0.8970260620117188,1.2668434381484985,2.1262552738189697
19,0.38074636459350586,0.6498389840126038,0.9068748354911804,1.2740182876586914,2.1451327800750732
20,0.37713339924812317,0.6399599313735962,0.8790908455848694,1.2434941530227661,2.1129255294799805
21,0.3809933364391327,0.6482176184654236,0.8967201113700867,1.2533763647079468,2.124063491821289
22,0.38768160343170166,0.6581485867500305,0.9058672785758972,1.2720407247543335,2.1474807262420654
23,0.37202537059783936,0.6349318623542786,0.9003897309303284,1.2729829549789429,2.156212329864502
24,0.39294561743736267,0.6665559411048889,0.9216921925544739,1.2934515476226807,2.188582181930542
25,0.39921340346336365,0.7000012993812561,0.9699320793151855,1.339351773262024,2.2979953289031982
26,0.3901272714138031,0.6764931082725525,0.9429410099983215,1.3271063566207886,2.267749547958374
27,0.3827191889286041,0.6742021441459656,0.9385361671447754,1.3012524843215942,2.2428231239318848
28,0.4024669826030731,0.6945539116859436,0.968494176864624,1.3687448501586914,2.308903455734253
29,0.38442516326904297,0.6733866333961487,0.935368001461029,1.3136144876480103,2.258228302001953
30,0.38887786865234375,0.6742824912071228,0.9458615183830261,1.3166353702545166,2.2749807834625244
31,0.377519816160202,0.6676868796348572,0.9424101710319519,1.3315731287002563,2.324472427368164
32,0.3769665062427521,0.6595589518547058,0.9262096285820007,1.30085289478302,2.244492292404175
33,0.4005946218967438,0.6963577270507812,0.9701206088066101,1.3606199026107788,2.3490965366363525
34,0.3955283463001251,0.6898697018623352,0.9615519642829895,1.3323203325271606,2.3135697841644287
35,0.3900623619556427,0.6714001297950745,0.9437627792358398,1.3415330648422241,2.3271775245666504
36,0.3955197036266327,0.6707181930541992,0.9475014805793762,1.3393745422363281,2.3366222381591797
37,0.4075866937637329,0.7003820538520813,0.9984660148620605,1.409279227256775,2.4314582347869873
38,0.4047165811061859,0.7113774418830872,1.008173942565918,1.432422161102295,2.4835028648376465
39,0.40729501843452454,0.7035486698150635,0.989300549030304,1.4084721803665161,2.443002223968506
40,0.39073917269706726,0.6773214340209961,0.9528724551200867,1.3439875841140747,2.343928098678589
41,0.40922269225120544,0.7109169960021973,0.9827518463134766,1.3740991353988647,2.388460159301758
42,0.41200315952301025,0.7039892673492432,1.0041861534118652,1.433867335319519,2.5032927989959717
43,0.378823846578598,0.6598760485649109,0.9514918923377991,1.3992509841918945,2.4334442615509033
44,0.4157007038593292,0.7249286770820618,1.02699613571167,1.4510034322738647,2.549201726913452
45,0.40966033935546875,0.7109484076499939,1.0065054893493652,1.4380701780319214,2.5119314193725586
46,0.40167227387428284,0.705836832523346,1.0057202577590942,1.4149718284606934,2.4743170738220215
47,0.403180867433548,0.6995730996131897,1.0080102682113647,1.4361658096313477,2.5302791595458984
48,0.41035187244415283,0.7353271842002869,1.0459972620010376,1.4844536781311035,2.612619638442993
49,0.41071462631225586,0.7299773097038269,1.0367552042007446,1.4729890823364258,2.581603527069092
