epoch,layer_1,layer_2,layer_3,layer_4,layer_5
0,0.4944785237312317,0.7648183107376099,1.0759761333465576,1.592710018157959,2.562553882598877
1,0.5380746722221375,0.8357598781585693,1.1474289894104004,1.7036994695663452,2.74702787399292
2,0.5461742281913757,0.8485007882118225,1.1626278162002563,1.7255522012710571,2.767564296722412
3,0.544947624206543,0.8552879691123962,1.1690677404403687,1.7394746541976929,2.774397373199463
4,0.5603090524673462,0.8865785002708435,1.2157155275344849,1.8044253587722778,2.8722777366638184
5,0.5631146430969238,0.8952629566192627,1.231990098953247,1.7917348146438599,2.8516993522644043
6,0.573430061340332,0.9009743928909302,1.2382584810256958,1.8265589475631714,2.9090003967285156
7,0.575355052947998,0.9183465242385864,1.2500865459442139,1.8211784362792969,2.9143660068511963
8,0.6054642796516418,0.9819434285163879,1.342574119567871,1.9515262842178345,3.11702823638916
9,0.572682797908783,0.917309582233429,1.2438124418258667,1.8120590448379517,2.879246711730957
10,0.5926617980003357,0.9546720385551453,1.3041596412658691,1.8606188297271729,2.9293766021728516
11,0.5797297358512878,0.9323321580886841,1.2988688945770264,1.8650754690170288,2.9579286575317383
12,0.6031575798988342,0.973471462726593,1.3272342681884766,1.9188337326049805,3.0714149475097656
13,0.6193611025810242,1.0019738674163818,1.368086576461792,1.9456958770751953,3.076141834259033
14,0.5939551591873169,0.9586963653564453,1.3153936862945557,1.9142590761184692,3.055790424346924
15,0.6092461943626404,0.9775076508522034,1.3231959342956543,1.9148097038269043,3.0401906967163086
16,0.6206027269363403,1.0009490251541138,1.3847304582595825,2.0062448978424072,3.190589427947998
17,0.6274567246437073,1.0388484001159668,1.42435622215271,2.038013219833374,3.2577335834503174
18,0.6260060667991638,1.0161272287368774,1.3988336324691772,2.0268731117248535,3.2516262531280518
19,0.6266955733299255,1.0190244913101196,1.4112331867218018,2.0604445934295654,3.297672748565674
20,0.6059455275535583,0.9931715130805969,1.3709195852279663,1.9861946105957031,3.1874234676361084
21,0.6283633708953857,1.025077223777771,1.409782886505127,2.0244431495666504,3.2274086475372314
22,0.6197413802146912,1.008413553237915,1.3858143091201782,2.023491144180298,3.237443447113037
23,0.6108809113502502,0.9980819821357727,1.400733232498169,2.0263640880584717,3.2558534145355225
24,0.6397450566291809,1.042456030845642,1.424109697341919,2.063222885131836,3.3063855171203613
25,0.6490765810012817,1.0700455904006958,1.488276720046997,2.153294324874878,3.428624391555786
26,0.6372219324111938,1.0518534183502197,1.4704715013504028,2.1343634128570557,3.413776397705078
27,0.6312829256057739,1.0262978076934814,1.4253851175308228,2.078315258026123,3.3230698108673096
28,0.6628100275993347,1.0827548503875732,1.504614233970642,2.191800832748413,3.5254647731781006
29,0.6250575184822083,1.0299750566482544,1.4330601692199707,2.1054763793945312,3.390319347381592
30,0.6323316693305969,1.0298205614089966,1.4452636241912842,2.105703353881836,3.3657679557800293
31,0.6202362775802612,1.037980318069458,1.465505838394165,2.1399621963500977,3.463143825531006
32,0.6220056414604187,1.0135407447814941,1.4315561056137085,2.094738721847534,3.386258602142334
33,0.6496945023536682,1.072265625,1.4957637786865234,2.1644535064697266,3.491995096206665
34,0.6517426371574402,1.0682157278060913,1.479990839958191,2.1473641395568848,3.4618453979492188
35,0.6365959048271179,1.0352884531021118,1.440630316734314,2.133751153945923,3.469160556793213
36,0.641321063041687,1.0476609468460083,1.4505053758621216,2.1299893856048584,3.4678733348846436
37,0.6682672500610352,1.0843346118927002,1.5319538116455078,2.246148109436035,3.6514132022857666
38,0.6585893034934998,1.089473843574524,1.540810465812683,2.2919538021087646,3.7477519512176514
39,0.6579631567001343,1.0945452451705933,1.5508848428726196,2.2561533451080322,3.6910104751586914
40,0.6296290755271912,1.0424526929855347,1.467400312423706,2.154179334640503,3.5215904712677
41,0.6490287184715271,1.0743708610534668,1.4919203519821167,2.1755833625793457,3.5453925132751465
42,0.6648561954498291,1.0851985216140747,1.531909465789795,2.2782962322235107,3.709761619567871
43,0.6092443466186523,1.0089550018310547,1.4402387142181396,2.1664397716522217,3.5853967666625977
44,0.6721879839897156,1.1094530820846558,1.5562115907669067,2.3119559288024902,3.813770055770874
45,0.659234881401062,1.0831302404403687,1.5394278764724731,2.2881648540496826,3.7302017211914062
46,0.6627928018569946,1.0927921533584595,1.5523478984832764,2.2702367305755615,3.7304956912994385
47,0.6518561244010925,1.0755563974380493,1.5439465045928955,2.2857325077056885,3.739278554916382
48,0.6639990210533142,1.1123048067092896,1.59218430519104,2.350728988647461,3.870359420776367
49,0.6686240434646606,1.1025471687316895,1.5608104467391968,2.321676015853882,3.840095281600952
