epoch,layer_1,layer_2,layer_3,layer_4,layer_5
0,0.14370402693748474,0.080236054956913,0.04548387601971626,0.025865277275443077,0.016106542199850082
1,0.2111668586730957,0.15000391006469727,0.10172424465417862,0.07077526301145554,0.052090760320425034
2,0.32725873589515686,0.32090988755226135,0.30115631222724915,0.30374348163604736,0.30948805809020996
3,0.5104243159294128,0.6768973469734192,0.8218806982040405,1.0056064128875732,1.1389553546905518
4,0.5549739599227905,0.7813800573348999,1.004929780960083,1.2962995767593384,1.4700554609298706
5,0.5561336278915405,0.7777025103569031,1.0194141864776611,1.337204933166504,1.5287446975708008
6,0.5382618308067322,0.7491242289543152,0.9835727214813232,1.3006434440612793,1.4879419803619385
7,0.5459655523300171,0.7523773312568665,0.9895037412643433,1.3302472829818726,1.5448719263076782
8,0.5278903245925903,0.721709668636322,0.961072564125061,1.3040145635604858,1.5162127017974854
9,0.5089967846870422,0.6852387189865112,0.9109448790550232,1.2451534271240234,1.4514892101287842
10,0.5111438632011414,0.672982394695282,0.9023229479789734,1.245366096496582,1.4689009189605713
11,0.5017582774162292,0.6523202657699585,0.8740909695625305,1.222779631614685,1.46626877784729
12,0.5255429744720459,0.6869006156921387,0.9348921775817871,1.3182357549667358,1.5845715999603271
13,0.488995224237442,0.6363236904144287,0.8750295639038086,1.2393640279769897,1.4887679815292358
14,0.49918076395988464,0.6361792087554932,0.8657678961753845,1.2381162643432617,1.5156089067459106
15,0.4774589538574219,0.598757803440094,0.8220171332359314,1.177838921546936,1.4321624040603638
16,0.47936731576919556,0.6079050898551941,0.8405706882476807,1.21967351436615,1.5089510679244995
17,0.47687533497810364,0.6010283827781677,0.839722216129303,1.2306288480758667,1.5438615083694458
18,0.4977513253688812,0.6310271620750427,0.8819722533226013,1.2917896509170532,1.6116291284561157
19,0.47835981845855713,0.6003045439720154,0.8501947522163391,1.2621006965637207,1.6099060773849487
20,0.44695135951042175,0.5445250272750854,0.7577488422393799,1.1237452030181885,1.4458142518997192
21,0.4748196601867676,0.5918793082237244,0.8367524147033691,1.256394863128662,1.6238709688186646
22,0.49717363715171814,0.6159140467643738,0.871334969997406,1.3036730289459229,1.6782643795013428
23,0.4829888343811035,0.5973747968673706,0.8502679467201233,1.2720985412597656,1.63325834274292
24,0.47234949469566345,0.5790318846702576,0.826132595539093,1.254958987236023,1.6449509859085083
25,0.4864884316921234,0.5811384916305542,0.8221470713615417,1.2457515001296997,1.643518328666687
26,0.44648879766464233,0.5334528088569641,0.7591227889060974,1.1631429195404053,1.5522089004516602
27,0.46704167127609253,0.5598897337913513,0.8017888069152832,1.226732611656189,1.6280254125595093
28,0.43725037574768066,0.5363792777061462,0.7764286994934082,1.2004951238632202,1.6075894832611084
29,0.4626922011375427,0.5507596135139465,0.7910304069519043,1.2306753396987915,1.6835758686065674
30,0.4476489722728729,0.5321427583694458,0.7687378525733948,1.1897656917572021,1.6021326780319214
31,0.47187820076942444,0.5587266087532043,0.8031755089759827,1.2534056901931763,1.704077124595642
32,0.46172547340393066,0.5607584714889526,0.8181607127189636,1.2870678901672363,1.7685223817825317
33,0.4285910427570343,0.5027455687522888,0.7271261811256409,1.148504376411438,1.608333945274353
34,0.46109655499458313,0.5561176538467407,0.8161479830741882,1.2990188598632812,1.8178507089614868
35,0.43609607219696045,0.530754804611206,0.7847689390182495,1.261891484260559,1.7926974296569824
36,0.4436894655227661,0.5412218570709229,0.7940803170204163,1.2699646949768066,1.7778196334838867
37,0.4303424060344696,0.512174129486084,0.7482618689537048,1.2041137218475342,1.7070143222808838
38,0.4297806918621063,0.5139200091362,0.7520957589149475,1.2094258069992065,1.7238621711730957
39,0.43435388803482056,0.5056015849113464,0.7411317229270935,1.1988924741744995,1.720230221748352
40,0.4436591565608978,0.5418370962142944,0.8075280785560608,1.3144255876541138,1.8848050832748413
41,0.44383060932159424,0.5314721465110779,0.7916142344474792,1.2870090007781982,1.8437772989273071
42,0.42780688405036926,0.5056763887405396,0.7439354062080383,1.216011881828308,1.7708956003189087
43,0.42782554030418396,0.5047951340675354,0.7543140649795532,1.2398407459259033,1.819342017173767
44,0.43590793013572693,0.5127698183059692,0.7689287662506104,1.2619349956512451,1.8440465927124023
45,0.4157419800758362,0.48809099197387695,0.7241922616958618,1.199524164199829,1.7848948240280151
46,0.44675129652023315,0.5233749747276306,0.777445375919342,1.2795534133911133,1.8875336647033691
47,0.45962974429130554,0.5519207715988159,0.8230276703834534,1.3721420764923096,2.021048069000244
48,0.4359390437602997,0.5131627321243286,0.7668750286102295,1.2932230234146118,1.963417649269104
49,0.42067110538482666,0.49715152382850647,0.7497020363807678,1.2573463916778564,1.8965319395065308
