train_loss,test_loss,train_acc,test_acc,epoch_time,act_mean_0,act_std_0,grad_norm_0,act_mean_1,act_std_1,grad_norm_1,act_mean_2,act_std_2,grad_norm_2,act_mean_3,act_std_3,grad_norm_3,act_mean_4,act_std_4,grad_norm_4,act_mean_5,act_std_5,grad_norm_5,act_mean_6,act_std_6,grad_norm_6,act_mean_7,act_std_7,grad_norm_7,act_mean_8,act_std_8,grad_norm_8,act_mean_9,act_std_9,grad_norm_9,act_mean_10,act_std_10,grad_norm_10,act_mean_11,act_std_11,grad_norm_11,act_mean_12,act_std_12,grad_norm_12,act_mean_13,act_std_13,grad_norm_13,act_mean_14,act_std_14,grad_norm_14,act_mean_15,act_std_15,grad_norm_15,act_mean_16,act_std_16,grad_norm_16,act_mean_17,act_std_17,grad_norm_17,act_mean_18,act_std_18,grad_norm_18,act_mean_19,act_std_19,grad_norm_19,act_mean_20,act_std_20,grad_norm_20,act_mean_21,act_std_21,grad_norm_21,act_mean_22,act_std_22,grad_norm_22,act_mean_23,act_std_23,grad_norm_23,act_mean_24,act_std_24,grad_norm_24,act_mean_25,act_std_25,grad_norm_25,act_mean_26,act_std_26,grad_norm_26,act_mean_27,act_std_27,grad_norm_27,act_mean_28,act_std_28,grad_norm_28,act_mean_29,act_std_29,grad_norm_29
2.3096557015736896,2.3014597026824952,0.1094,0.1135,3.086271047592163,-0.027569804,0.45259023,4.007544e-19,-0.025391476,0.5861431,1.6584743e-18,-0.024464488,0.52178884,7.150878e-18,0.034076247,0.4708006,3.010996e-17,-0.028938765,0.556183,1.199434e-16,0.1071601,0.50977933,5.2361946e-16,0.016341668,0.45615762,2.1375207e-15,-0.045155905,0.53690684,8.953241e-15,-0.012910194,0.46987197,3.647891e-14,-0.07708975,0.5265381,1.5005117e-13,-0.03771452,0.4383711,6.517385e-13,0.055431604,0.4918802,2.6862989e-12,-0.042224947,0.5390081,1.0874162e-11,0.046272036,0.5699641,5.0477886e-11,-0.02813761,0.5407328,2.1231404e-10,-0.01691072,0.50101954,8.8792435e-10,0.013922629,0.5234351,3.6481342e-09,-0.02402251,0.54166055,1.6119866e-08,-0.0026263557,0.5370888,6.6957014e-08,-0.1480045,0.49656734,2.9325196e-07,0.00833406,0.46570864,1.2433286e-06,-0.042206872,0.5369355,5.1987327e-06,-0.01786996,0.46431804,2.314395e-05,-0.01695997,0.5240491,9.821982e-05,-0.04553994,0.5150915,0.0004242804,0.0074090054,0.47978243,0.0018226684,-0.033367686,0.5194568,0.00745454,-0.085968755,0.5047285,0.031714354,-0.012873898,0.5023039,0.1345108,-0.013381745,0.4660416,0.58539706
2.3017377948760984,2.302653872680664,0.11163333333333333,0.1009,3.0924670696258545,-0.02756982,0.45259,3.9988946e-19,-0.025391493,0.5861431,1.655399e-18,-0.024464484,0.5217889,7.139457e-18,0.034076247,0.47080082,3.0075526e-17,-0.028938802,0.556183,1.1979771e-16,0.107160166,0.5097793,5.2318933e-16,0.016341668,0.45615757,2.1361061e-15,-0.045155913,0.53690684,8.946919e-15,-0.0129102,0.46987197,3.645968e-14,-0.07708975,0.5265381,1.4997695e-13,-0.03771452,0.4383711,6.5131196e-13,0.055431604,0.4918802,2.684168e-12,-0.04222495,0.5390081,1.0859435e-11,0.046272036,0.5699641,5.04265e-11,-0.02813761,0.5407328,2.1210832e-10,-0.01691072,0.50101954,8.871829e-10,0.013922629,0.5234351,3.6458938e-09,-0.02402251,0.54166055,1.6110704e-08,-0.0026263557,0.5370888,6.6932614e-08,-0.1480045,0.49656734,2.9309487e-07,0.00833406,0.46570864,1.2420903e-06,-0.042206872,0.5369355,5.1931656e-06,-0.01786996,0.46431804,2.311953e-05,-0.016960094,0.5240491,9.809178e-05,-0.04554003,0.51509136,0.0004237233,0.0074090348,0.4797822,0.0018204611,-0.033359185,0.51945674,0.0074446904,-0.08594393,0.5047679,0.03166935,-0.012810001,0.5024538,0.13434625,-0.014553743,0.46685472,0.5846202
2.301964251200358,2.3010706317901612,0.11151666666666667,0.1135,3.0207161903381348,-0.027569795,0.45259017,3.9985107e-19,-0.025391482,0.5861428,1.6552894e-18,-0.024464479,0.5217888,7.139111e-18,0.034076244,0.47080055,3.00758e-17,-0.028938781,0.5561829,1.1980372e-16,0.1071601,0.5097792,5.231972e-16,0.01634166,0.4561575,2.1362167e-15,-0.045155916,0.53690684,8.947237e-15,-0.0129102,0.46987197,3.6462166e-14,-0.07708975,0.5265381,1.4997625e-13,-0.03771452,0.4383711,6.5132275e-13,0.055431604,0.4918802,2.6843976e-12,-0.04222495,0.5390081,1.0860143e-11,0.046272036,0.5699641,5.042573e-11,-0.02813761,0.5407328,2.1211917e-10,-0.01691072,0.50101954,8.872477e-10,0.013922629,0.5234351,3.6459165e-09,-0.02402251,0.54166055,1.611055e-08,-0.0026263557,0.5370888,6.6926496e-08,-0.1480045,0.49656734,2.9307162e-07,0.00833406,0.46570864,1.2420021e-06,-0.042206872,0.5369355,5.1927423e-06,-0.017869957,0.46431804,2.311783e-05,-0.016960096,0.5240491,9.808566e-05,-0.045539863,0.51509136,0.00042369156,0.0074092243,0.4797833,0.0018203194,-0.03335908,0.5194581,0.007444337,-0.08595238,0.504769,0.031667773,-0.012890259,0.50243324,0.13433728,-0.015260556,0.46673644,0.58462024
2.3019172143300373,2.301280163574219,0.11136666666666667,0.1135,3.160167932510376,-0.02756982,0.45259023,3.9983502e-19,-0.025391499,0.586143,1.655224e-18,-0.024464473,0.5217888,7.138636e-18,0.034076255,0.47080064,3.0072482e-17,-0.028938781,0.5561832,1.1978346e-16,0.107160084,0.50977916,5.2314523e-16,0.016341666,0.45615762,2.1359083e-15,-0.045155924,0.53690684,8.946169e-15,-0.012910196,0.46987197,3.6458748e-14,-0.07708975,0.5265381,1.4996351e-13,-0.03771452,0.4383711,6.512816e-13,0.055431604,0.4918802,2.6841014e-12,-0.04222495,0.5390081,1.0859118e-11,0.046272036,0.5699641,5.0423117e-11,-0.02813761,0.5407328,2.1209909e-10,-0.01691072,0.50101954,8.871848e-10,0.013922629,0.5234351,3.645836e-09,-0.02402251,0.54166055,1.6109214e-08,-0.0026263557,0.5370888,6.692549e-08,-0.1480045,0.49656734,2.9305352e-07,0.00833406,0.46570864,1.2419594e-06,-0.042206872,0.5369355,5.1927746e-06,-0.01786996,0.46431804,2.3117313e-05,-0.016960103,0.5240491,9.808548e-05,-0.045539856,0.51509136,0.00042368344,0.0074093766,0.47978342,0.0018203746,-0.03335842,0.5194579,0.0074440083,-0.08596168,0.5047732,0.031667244,-0.012977129,0.5024099,0.134334,-0.01598577,0.4665959,0.58458513
2.30197606976827,2.3013843421936033,0.11141666666666666,0.1135,3.070844888687134,-0.027569812,0.4525902,3.9980733e-19,-0.025391486,0.5861429,1.6551229e-18,-0.024464477,0.52178884,7.138191e-18,0.03407627,0.47080058,3.0072396e-17,-0.028938781,0.5561833,1.1978322e-16,0.107160166,0.5097793,5.231325e-16,0.016341673,0.45615765,2.1359308e-15,-0.04515591,0.53690684,8.945892e-15,-0.0129101975,0.46987197,3.645708e-14,-0.07708975,0.5265381,1.4995801e-13,-0.03771452,0.4383711,6.5125504e-13,0.055431604,0.4918802,2.6840257e-12,-0.04222495,0.5390081,1.0858512e-11,0.046272036,0.5699641,5.0418253e-11,-0.02813761,0.5407328,2.120834e-10,-0.01691072,0.50101954,8.871195e-10,0.013922629,0.5234351,3.6455672e-09,-0.02402251,0.54166055,1.6109098e-08,-0.0026263557,0.5370888,6.692384e-08,-0.1480045,0.49656734,2.9304485e-07,0.00833406,0.46570864,1.241919e-06,-0.042206872,0.5369355,5.192507e-06,-0.017869955,0.46431804,2.3116565e-05,-0.016960107,0.5240491,9.8079116e-05,-0.045539867,0.51509136,0.00042365992,0.0074096224,0.479784,0.0018202536,-0.03335807,0.5194588,0.0074438937,-0.08597378,0.504773,0.03166556,-0.0130747445,0.5023752,0.13433056,-0.01669336,0.46638393,0.58457637
2.301967918777466,2.3017208038330077,0.11143333333333333,0.1028,3.0535221099853516,-0.02756982,0.4525901,3.9981953e-19,-0.02539149,0.5861431,1.6551083e-18,-0.024464494,0.52178884,7.138368e-18,0.03407625,0.47080055,3.0071757e-17,-0.028938796,0.55618304,1.1978173e-16,0.10716011,0.5097792,5.23114e-16,0.01634167,0.4561576,2.1358306e-15,-0.04515591,0.53690684,8.945446e-15,-0.0129102,0.46987197,3.645477e-14,-0.07708975,0.5265381,1.4994526e-13,-0.03771452,0.4383711,6.5120397e-13,0.055431604,0.4918802,2.6838909e-12,-0.04222495,0.5390081,1.0858341e-11,0.046272036,0.5699641,5.0417146e-11,-0.02813761,0.5407328,2.1207729e-10,-0.01691072,0.50101954,8.8706925e-10,0.013922629,0.5234351,3.6453098e-09,-0.02402251,0.54166055,1.6107723e-08,-0.0026263557,0.5370888,6.691836e-08,-0.1480045,0.49656734,2.9302345e-07,0.00833406,0.46570864,1.2418443e-06,-0.042206872,0.5369355,5.192044e-06,-0.01786996,0.46431804,2.311561e-05,-0.016960131,0.52404916,9.808068e-05,-0.045539852,0.51509136,0.00042366344,0.007409769,0.47978446,0.0018202121,-0.033358,0.5194593,0.0074434015,-0.085980035,0.5047733,0.031663943,-0.013149934,0.50235885,0.13432278,-0.017420532,0.46630055,0.5845704
2.301896016184489,2.3018196975708007,0.11158333333333334,0.1135,3.1056220531463623,-0.027569808,0.4525901,3.9985226e-19,-0.025391484,0.5861431,1.6552579e-18,-0.024464484,0.52178895,7.138994e-18,0.034076266,0.47080067,3.0074083e-17,-0.028938793,0.55618304,1.1978982e-16,0.10716008,0.5097794,5.2315767e-16,0.016341684,0.4561576,2.136071e-15,-0.045155916,0.53690684,8.946252e-15,-0.012910205,0.46987197,3.645789e-14,-0.07708975,0.5265381,1.4995835e-13,-0.03771452,0.4383711,6.512543e-13,0.055431604,0.4918802,2.683985e-12,-0.04222495,0.5390081,1.08584305e-11,0.046272036,0.5699641,5.04185e-11,-0.02813761,0.5407328,2.1209039e-10,-0.01691072,0.50101954,8.8714425e-10,0.013922629,0.5234351,3.6455923e-09,-0.02402251,0.54166055,1.610901e-08,-0.0026263557,0.5370888,6.692111e-08,-0.1480045,0.49656734,2.9303555e-07,0.00833406,0.46570864,1.2418692e-06,-0.042206872,0.5369355,5.192168e-06,-0.01786996,0.46431804,2.3115806e-05,-0.01696015,0.52404916,9.807589e-05,-0.04553981,0.51509136,0.00042364394,0.007409908,0.4797845,0.0018202206,-0.03335735,0.5194624,0.0074432995,-0.08598762,0.5047781,0.03166494,-0.013227235,0.5023446,0.13432579,-0.018171217,0.46622133,0.5845445
2.3019319777170817,2.301295289993286,0.11215,0.1135,3.186877965927124,-0.027569808,0.45259023,3.9982964e-19,-0.025391478,0.5861429,1.6551457e-18,-0.024464475,0.5217889,7.138636e-18,0.03407626,0.4708006,3.0073008e-17,-0.028938785,0.5561831,1.1978634e-16,0.107160136,0.5097792,5.2313575e-16,0.01634167,0.45615762,2.1358404e-15,-0.04515593,0.53690684,8.945329e-15,-0.012910198,0.46987197,3.645319e-14,-0.07708975,0.5265381,1.4994261e-13,-0.03771452,0.4383711,6.512101e-13,0.055431604,0.4918802,2.6837397e-12,-0.04222495,0.5390081,1.0857619e-11,0.046272036,0.5699641,5.041437e-11,-0.02813761,0.5407328,2.1207179e-10,-0.01691072,0.50101954,8.870588e-10,0.013922629,0.5234351,3.645356e-09,-0.02402251,0.54166055,1.6107663e-08,-0.0026263557,0.5370888,6.692007e-08,-0.1480045,0.49656734,2.9301688e-07,0.00833406,0.46570864,1.2418459e-06,-0.042206872,0.5369355,5.191896e-06,-0.01786996,0.46431804,2.311528e-05,-0.016960144,0.52404916,9.8078875e-05,-0.045539852,0.51509136,0.00042364688,0.007410143,0.4797845,0.001820123,-0.03335724,0.51946396,0.0074428977,-0.0859981,0.5047781,0.03166323,-0.01331168,0.5023148,0.13432261,-0.018893162,0.46607763,0.584527
2.301914632034302,2.3017023780822754,0.11075,0.1028,3.0781869888305664,-0.027569799,0.45259005,3.9982905e-19,-0.025391495,0.58614296,1.6551434e-18,-0.024464471,0.5217888,7.138624e-18,0.034076273,0.47080055,3.007287e-17,-0.028938781,0.5561829,1.1978567e-16,0.10716015,0.5097793,5.2312337e-16,0.016341683,0.45615765,2.1358156e-15,-0.045155913,0.53690684,8.945257e-15,-0.01291021,0.46987197,3.645433e-14,-0.07708975,0.5265381,1.499424e-13,-0.03771452,0.4383711,6.5121134e-13,0.055431604,0.4918802,2.6838332e-12,-0.04222495,0.5390081,1.08578814e-11,0.046272036,0.5699641,5.041675e-11,-0.02813761,0.5407328,2.1207314e-10,-0.01691072,0.50101954,8.870904e-10,0.013922629,0.5234351,3.6453078e-09,-0.02402251,0.54166055,1.6107151e-08,-0.0026263557,0.5370888,6.6916805e-08,-0.1480045,0.49656734,2.93001e-07,0.00833406,0.46570864,1.2417905e-06,-0.042206872,0.5369355,5.191912e-06,-0.01786996,0.46431804,2.3114751e-05,-0.016960144,0.52404916,9.807205e-05,-0.0455398,0.51509136,0.00042362555,0.0074102916,0.47978464,0.0018200094,-0.033356726,0.51946485,0.0074425344,-0.08600614,0.5047823,0.03166118,-0.013395186,0.5022935,0.1343162,-0.019615471,0.46595109,0.58450717
2.301830641301473,2.3012327613830568,0.11123333333333334,0.1135,3.1915128231048584,-0.027569804,0.45259014,3.9984107e-19,-0.025391482,0.58614296,1.6551382e-18,-0.024464477,0.52178884,7.138545e-18,0.034076244,0.4708006,3.0073296e-17,-0.028938806,0.5561831,1.1978347e-16,0.10716007,0.5097793,5.2311447e-16,0.016341675,0.45615757,2.1358207e-15,-0.04515591,0.53690684,8.945118e-15,-0.0129101975,0.46987197,3.6453916e-14,-0.07708975,0.5265381,1.4994169e-13,-0.03771452,0.4383711,6.5120083e-13,0.055431604,0.4918802,2.683789e-12,-0.04222495,0.5390081,1.0857644e-11,0.046272036,0.5699641,5.0415415e-11,-0.02813761,0.5407328,2.1206703e-10,-0.01691072,0.50101954,8.8704244e-10,0.013922629,0.5234351,3.645209e-09,-0.02402251,0.54166055,1.610759e-08,-0.0026263557,0.5370888,6.691466e-08,-0.1480045,0.49656734,2.9299713e-07,0.00833406,0.46570864,1.2417341e-06,-0.042206872,0.5369355,5.191636e-06,-0.01786996,0.4643182,2.3114324e-05,-0.016960144,0.52404916,9.8068915e-05,-0.04553979,0.51509136,0.00042360055,0.0074104685,0.4797848,0.0018198673,-0.033356097,0.5194671,0.007442106,-0.0860142,0.50478476,0.031659372,-0.013476484,0.50227666,0.13430922,-0.020339424,0.46583667,0.58447945
