train_loss,test_loss,train_acc,test_acc,epoch_time,act_mean_0,act_std_0,grad_norm_0,act_mean_1,act_std_1,grad_norm_1,act_mean_2,act_std_2,grad_norm_2,act_mean_3,act_std_3,grad_norm_3,act_mean_4,act_std_4,grad_norm_4,act_mean_5,act_std_5,grad_norm_5,act_mean_6,act_std_6,grad_norm_6,act_mean_7,act_std_7,grad_norm_7,act_mean_8,act_std_8,grad_norm_8,act_mean_9,act_std_9,grad_norm_9,act_mean_10,act_std_10,grad_norm_10,act_mean_11,act_std_11,grad_norm_11,act_mean_12,act_std_12,grad_norm_12,act_mean_13,act_std_13,grad_norm_13,act_mean_14,act_std_14,grad_norm_14,act_mean_15,act_std_15,grad_norm_15,act_mean_16,act_std_16,grad_norm_16,act_mean_17,act_std_17,grad_norm_17,act_mean_18,act_std_18,grad_norm_18,act_mean_19,act_std_19,grad_norm_19,act_mean_20,act_std_20,grad_norm_20,act_mean_21,act_std_21,grad_norm_21,act_mean_22,act_std_22,grad_norm_22,act_mean_23,act_std_23,grad_norm_23,act_mean_24,act_std_24,grad_norm_24,act_mean_25,act_std_25,grad_norm_25,act_mean_26,act_std_26,grad_norm_26,act_mean_27,act_std_27,grad_norm_27,act_mean_28,act_std_28,grad_norm_28,act_mean_29,act_std_29,grad_norm_29
2.3055408860524493,2.3023987510681154,0.11108333333333334,0.1135,4.734468221664429,0.00907329,0.92642325,5.935604e-18,0.11403081,0.6028957,2.4180271e-17,-0.06773141,0.62827957,8.8115435e-17,-0.10373105,0.58823895,3.3870902e-16,0.04851299,0.5697241,1.2688861e-15,0.055358276,0.6508464,4.883854e-15,-0.0067662634,0.55081123,1.839044e-14,-0.080757014,0.58146936,7.038777e-14,0.046768382,0.5873169,2.6817364e-13,-0.019088183,0.6105834,9.452115e-13,-0.08796486,0.56619674,3.8613717e-12,-0.0034003356,0.5531825,1.45227745e-11,-0.07744382,0.6105683,5.3561218e-11,0.008082999,0.48970485,2.0570767e-10,-0.031660646,0.58309895,7.7113893e-10,0.01964183,0.58868307,3.0148282e-09,-0.0032796226,0.65659356,1.2576446e-08,0.04958831,0.6431264,4.8937014e-08,0.045420446,0.6251934,1.845734e-07,-0.04219437,0.6095828,6.7277296e-07,-0.023177622,0.5786281,2.5421007e-06,-0.028326506,0.6132171,9.935118e-06,0.1310665,0.5820465,3.874402e-05,0.08813273,0.6340235,0.00015476538,0.09682497,0.5973888,0.0006049162,0.02175647,0.6045984,0.0022490001,0.016883984,0.60249996,0.008461437,0.02153461,0.5843262,0.03195942,-0.06790008,0.59185773,0.12017833,-0.022108233,0.56989586,0.46255854
2.3020254102071127,2.3013045024871825,0.11041666666666666,0.1135,4.26701021194458,0.009073282,0.9264229,5.9292906e-18,0.114030786,0.6028958,2.4153927e-17,-0.06773141,0.6282796,8.804252e-17,-0.103730984,0.5882392,3.3842286e-16,0.048512988,0.5697241,1.2677482e-15,0.05535825,0.6508467,4.8804687e-15,-0.006766265,0.55081123,1.83786e-14,-0.080757014,0.5814694,7.035049e-14,0.046768382,0.58731693,2.6801323e-13,-0.019088184,0.6105834,9.445988e-13,-0.08796486,0.56619674,3.8590394e-12,-0.0034003358,0.5531825,1.4512432e-11,-0.07744382,0.6105683,5.351581e-11,0.008082999,0.48970485,2.0550572e-10,-0.031660646,0.58309895,7.702761e-10,0.01964183,0.58868307,3.0117724e-09,-0.0032796226,0.65659356,1.2565789e-08,0.04958831,0.6431264,4.8892428e-08,0.045420446,0.6251934,1.8440313e-07,-0.04219437,0.6095828,6.723386e-07,-0.023177622,0.5786281,2.540441e-06,-0.028326506,0.6132171,9.927805e-06,0.1310665,0.5820465,3.87214e-05,0.08813262,0.6340235,0.0001546854,0.096824825,0.5973887,0.0006046528,0.021758009,0.60459745,0.002248,0.016879406,0.6025062,0.008458601,0.021535452,0.5843152,0.031947345,-0.06793142,0.5918475,0.12010057,-0.02311094,0.5699155,0.4623365
2.302029458999634,2.301377345275879,0.11155,0.1135,3.708085060119629,0.009073292,0.9264229,5.926478e-18,0.11403081,0.6028956,2.4141225e-17,-0.06773143,0.6282796,8.8002574e-17,-0.103731,0.5882391,3.3826435e-16,0.04851301,0.5697241,1.2672083e-15,0.05535827,0.65084654,4.8786413e-15,-0.0067662634,0.5508113,1.8371708e-14,-0.08075701,0.58146954,7.0328936e-14,0.04676839,0.58731693,2.6792446e-13,-0.019088184,0.6105834,9.443328e-13,-0.08796486,0.56619674,3.857868e-12,-0.0034003363,0.5531825,1.4508541e-11,-0.07744382,0.6105683,5.3498803e-11,0.008082999,0.48970485,2.0543356e-10,-0.031660646,0.58309895,7.7005985e-10,0.01964183,0.58868307,3.0110898e-09,-0.0032796226,0.65659356,1.2563416e-08,0.04958831,0.6431264,4.888215e-08,0.045420446,0.6251934,1.8435566e-07,-0.04219437,0.6095828,6.7219565e-07,-0.023177622,0.5786281,2.5399297e-06,-0.028326506,0.6132171,9.92583e-06,0.1310665,0.5820465,3.871432e-05,0.08813274,0.63402337,0.00015466024,0.09682507,0.597389,0.0006045622,0.021758782,0.6045982,0.002247714,0.016878083,0.6025059,0.008457763,0.021531625,0.5843149,0.031944703,-0.06801,0.5918322,0.1200918,-0.023847153,0.56974125,0.46232995
2.3018625741322833,2.302035350418091,0.1115,0.1135,3.5941262245178223,0.009073283,0.92642283,5.9269695e-18,0.11403079,0.6028957,2.4144204e-17,-0.067731395,0.62827957,8.800878e-17,-0.103731014,0.5882393,3.3829374e-16,0.04851301,0.5697241,1.2672588e-15,0.055358276,0.6508466,4.8788886e-15,-0.0067662676,0.5508113,1.8373046e-14,-0.08075702,0.5814695,7.0330453e-14,0.046768386,0.5873169,2.6793325e-13,-0.019088184,0.6105834,9.443594e-13,-0.08796486,0.56619674,3.8579808e-12,-0.0034003367,0.5531825,1.450932e-11,-0.07744382,0.6105683,5.3504777e-11,0.008082999,0.48970485,2.0545882e-10,-0.031660646,0.58309895,7.7012985e-10,0.01964183,0.58868307,3.0112e-09,-0.0032796226,0.65659356,1.2563257e-08,0.04958831,0.6431264,4.8881496e-08,0.045420446,0.6251934,1.8435713e-07,-0.04219437,0.6095828,6.7219344e-07,-0.023177622,0.5786281,2.5399247e-06,-0.028326506,0.6132171,9.925826e-06,0.1310665,0.5820465,3.871345e-05,0.08813272,0.6340232,0.00015465985,0.09682511,0.59738934,0.0006045941,0.021759564,0.6045983,0.0022477866,0.01687649,0.6025115,0.008458044,0.021527937,0.5843145,0.031944506,-0.068094596,0.591817,0.12009355,-0.024564177,0.56955546,0.46231365
2.3018534234364827,2.301357272720337,0.11168333333333333,0.1135,3.6890809535980225,0.009073281,0.9264228,5.926998e-18,0.11403088,0.6028956,2.4144375e-17,-0.06773137,0.62827986,8.801171e-17,-0.10373101,0.5882392,3.3829098e-16,0.04851301,0.56972384,1.2672333e-15,0.055358298,0.6508465,4.8786815e-15,-0.0067662657,0.5508113,1.8372146e-14,-0.08075701,0.5814695,7.032578e-14,0.04676839,0.5873169,2.6791893e-13,-0.019088184,0.6105834,9.442736e-13,-0.08796486,0.56619674,3.8577466e-12,-0.003400336,0.5531825,1.4508277e-11,-0.07744382,0.6105683,5.3499358e-11,0.008082999,0.48970485,2.0544352e-10,-0.031660646,0.58309895,7.7005513e-10,0.01964183,0.58868307,3.0109943e-09,-0.0032796226,0.65659356,1.2562338e-08,0.04958831,0.6431264,4.8877773e-08,0.045420446,0.6251934,1.8435256e-07,-0.04219437,0.6095828,6.721832e-07,-0.023177622,0.5786281,2.539849e-06,-0.028326506,0.6132171,9.925516e-06,0.1310665,0.5820465,3.8712285e-05,0.088132724,0.63402265,0.00015465477,0.09682506,0.5973896,0.0006045553,0.021760292,0.6045985,0.0022477016,0.01687525,0.60251534,0.008457522,0.021526134,0.5843122,0.031943273,-0.06817286,0.5918104,0.120088235,-0.025280902,0.5693962,0.46232438
2.301719628270467,2.3014853267669677,0.11181666666666666,0.1135,3.583958864212036,0.009073277,0.9264229,5.9261903e-18,0.114030756,0.6028958,2.41396e-17,-0.0677314,0.6282797,8.7994296e-17,-0.103731096,0.5882393,3.382546e-16,0.04851302,0.56972414,1.2672096e-15,0.05535829,0.6508465,4.878637e-15,-0.0067662643,0.55081123,1.8371445e-14,-0.08075703,0.5814695,7.032424e-14,0.04676838,0.58731693,2.679095e-13,-0.019088184,0.6105834,9.442961e-13,-0.08796486,0.56619674,3.857889e-12,-0.0034003358,0.5531825,1.45083025e-11,-0.07744382,0.6105683,5.3501533e-11,0.008082999,0.48970485,2.0545014e-10,-0.031660646,0.58309895,7.701534e-10,0.01964183,0.58868307,3.0112335e-09,-0.0032796226,0.65659356,1.2563921e-08,0.04958831,0.6431264,4.8881994e-08,0.045420446,0.6251934,1.8435782e-07,-0.04219437,0.6095828,6.7218406e-07,-0.023177622,0.5786281,2.5398758e-06,-0.028326506,0.6132171,9.925802e-06,0.1310665,0.5820465,3.871306e-05,0.08813274,0.63402265,0.00015465806,0.09682511,0.59738964,0.00060454913,0.02176084,0.60459864,0.00224767,0.01687367,0.6025178,0.008456985,0.021522284,0.5843088,0.031942103,-0.068244316,0.5917942,0.120087355,-0.025979443,0.5692484,0.46230844
2.301839520517985,2.301274966430664,0.1109,0.1135,3.710970163345337,0.009073282,0.9264232,5.9257027e-18,0.114030786,0.6028955,2.4138224e-17,-0.0677314,0.62827975,8.798749e-17,-0.103731066,0.58823884,3.3820988e-16,0.048513014,0.569724,1.2669936e-15,0.05535829,0.65084654,4.877913e-15,-0.0067662615,0.5508113,1.8369277e-14,-0.08075704,0.58146954,7.031734e-14,0.046768382,0.5873169,2.6787573e-13,-0.019088184,0.6105834,9.441586e-13,-0.08796486,0.56619674,3.857211e-12,-0.003400336,0.5531825,1.4506677e-11,-0.07744382,0.6105683,5.3494525e-11,0.008082999,0.48970485,2.0543184e-10,-0.031660646,0.58309895,7.6999773e-10,0.01964183,0.58868307,3.0106257e-09,-0.0032796226,0.65659356,1.2560924e-08,0.04958831,0.6431264,4.8872455e-08,0.045420446,0.6251934,1.8432986e-07,-0.04219437,0.6095828,6.720987e-07,-0.023177622,0.5786281,2.5395168e-06,-0.028326506,0.6132171,9.924187e-06,0.1310665,0.5820465,3.8707305e-05,0.088132724,0.6340231,0.00015463764,0.09682555,0.5973897,0.00060449645,0.021761453,0.60459846,0.0022474842,0.01687266,0.6025215,0.008456937,0.02151986,0.58430934,0.031939775,-0.06833053,0.59178615,0.12008043,-0.02670191,0.56905574,0.46230048
2.3018481784820555,2.301644855117798,0.1114,0.1135,3.7081451416015625,0.009073283,0.9264227,5.9258243e-18,0.11403084,0.60289574,2.413916e-17,-0.06773143,0.6282797,8.798912e-17,-0.103731066,0.5882392,3.3823542e-16,0.048513066,0.5697241,1.2670953e-15,0.055358306,0.65084666,4.878153e-15,-0.0067662625,0.5508111,1.8370528e-14,-0.080757014,0.5814695,7.0324585e-14,0.046768382,0.5873169,2.6791194e-13,-0.019088184,0.6105834,9.442774e-13,-0.08796486,0.56619674,3.857762e-12,-0.0034003358,0.5531825,1.45086885e-11,-0.07744382,0.6105683,5.3504187e-11,0.008082999,0.48970485,2.0546442e-10,-0.031660646,0.58309895,7.7018014e-10,0.01964183,0.58868307,3.01121e-09,-0.0032796226,0.65659356,1.256319e-08,0.04958831,0.6431264,4.888097e-08,0.045420446,0.6251934,1.8434822e-07,-0.04219437,0.6095828,6.721565e-07,-0.023177622,0.5786281,2.539686e-06,-0.028326506,0.6132171,9.924703e-06,0.1310665,0.5820465,3.8709168e-05,0.08813274,0.63402313,0.00015463943,0.096825175,0.59738976,0.00060451607,0.02176214,0.6045986,0.0022475224,0.016871799,0.6025203,0.008456729,0.021515626,0.5843126,0.031940628,-0.06841081,0.5917687,0.12008202,-0.027385116,0.5688697,0.46230972
2.3019444625854493,2.301604744720459,0.11166666666666666,0.1135,3.70344614982605,0.0090732835,0.92642283,5.9249198e-18,0.11403082,0.60289574,2.4134095e-17,-0.06773141,0.6282797,8.797465e-17,-0.103731036,0.58823884,3.381537e-16,0.04851302,0.56972414,1.2668386e-15,0.055358276,0.6508463,4.877262e-15,-0.0067662606,0.55081123,1.8367001e-14,-0.08075701,0.5814694,7.030952e-14,0.046768382,0.58731693,2.6784952e-13,-0.019088184,0.6105834,9.441147e-13,-0.08796486,0.56619674,3.8569694e-12,-0.003400336,0.5531825,1.4506025e-11,-0.07744382,0.6105683,5.3493824e-11,0.008082999,0.48970485,2.054171e-10,-0.031660646,0.58309895,7.7002293e-10,0.01964183,0.58868307,3.010689e-09,-0.0032796226,0.65659356,1.256075e-08,0.04958831,0.6431264,4.8872444e-08,0.045420446,0.6251934,1.8432439e-07,-0.04219437,0.6095828,6.7207094e-07,-0.023177622,0.5786281,2.5394056e-06,-0.028326506,0.6132171,9.923863e-06,0.1310665,0.5820465,3.8705934e-05,0.08813275,0.6340228,0.0001546313,0.096825525,0.59738976,0.0006044718,0.021762926,0.6045986,0.0022475044,0.01687015,0.6025251,0.00845679,0.021511829,0.58430964,0.03194013,-0.068486616,0.5917552,0.12007791,-0.028075261,0.5686999,0.4623048
2.3019330073038735,2.301311748123169,0.11143333333333333,0.1135,3.701555013656616,0.00907328,0.9264231,5.9255443e-18,0.11403071,0.6028957,2.4137613e-17,-0.06773141,0.6282797,8.7982325e-17,-0.103731,0.5882391,3.3818828e-16,0.048513025,0.569724,1.2669346e-15,0.055358324,0.6508464,4.8776477e-15,-0.0067662667,0.5508114,1.8368884e-14,-0.080757014,0.5814694,7.031614e-14,0.04676839,0.58731693,2.678643e-13,-0.019088184,0.6105834,9.441548e-13,-0.08796486,0.56619674,3.8570466e-12,-0.0034003363,0.5531825,1.4506582e-11,-0.07744382,0.6105683,5.3499205e-11,0.008082999,0.48970485,2.0545261e-10,-0.031660646,0.58309895,7.7014056e-10,0.01964183,0.58868307,3.0108323e-09,-0.0032796226,0.65659356,1.2561579e-08,0.04958831,0.6431264,4.887538e-08,0.045420446,0.6251934,1.8433073e-07,-0.04219437,0.6095828,6.7208276e-07,-0.023177622,0.5786281,2.539477e-06,-0.028326506,0.6132171,9.923899e-06,0.1310665,0.5820465,3.8705664e-05,0.08813273,0.63402265,0.00015462533,0.09682546,0.59738976,0.0006044936,0.021763623,0.6045987,0.0022475293,0.016868902,0.60252583,0.008456442,0.021509355,0.58430684,0.031938743,-0.06855916,0.5917451,0.12008009,-0.028770695,0.56855065,0.46229982
