train_loss,test_loss,train_acc,test_acc,epoch_time,act_mean_0,act_std_0,grad_norm_0,act_mean_1,act_std_1,grad_norm_1,act_mean_2,act_std_2,grad_norm_2,act_mean_3,act_std_3,grad_norm_3,act_mean_4,act_std_4,grad_norm_4,act_mean_5,act_std_5,grad_norm_5,act_mean_6,act_std_6,grad_norm_6,act_mean_7,act_std_7,grad_norm_7,act_mean_8,act_std_8,grad_norm_8,act_mean_9,act_std_9,grad_norm_9,act_mean_10,act_std_10,grad_norm_10,act_mean_11,act_std_11,grad_norm_11,act_mean_12,act_std_12,grad_norm_12,act_mean_13,act_std_13,grad_norm_13,act_mean_14,act_std_14,grad_norm_14,act_mean_15,act_std_15,grad_norm_15,act_mean_16,act_std_16,grad_norm_16,act_mean_17,act_std_17,grad_norm_17,act_mean_18,act_std_18,grad_norm_18,act_mean_19,act_std_19,grad_norm_19
2.3003477743784586,2.2972872714996337,0.11433333333333333,0.1135,2.699000120162964,-0.0029235575,0.46635154,0.02020873,0.0016334124,0.34939295,0.02873492,0.014533694,0.25856894,0.040326286,-0.0049172794,0.19920264,0.051355682,-0.0012465582,0.14717358,0.06279563,0.022657517,0.10538476,0.09074824,0.0036797693,0.083590515,0.11054225,-0.007938159,0.060002666,0.13757055,-0.0025256136,0.036716003,0.17751281,0.00018663716,0.024265101,0.24714227,-0.00024358468,0.016486308,0.29734537,0.0004817387,0.010961383,0.36170238,3.9982595e-05,0.008163572,0.4568817,7.807141e-05,0.006109835,0.55289197,0.001054399,0.0053018983,0.69402736,0.0009271721,0.0051435465,0.7967689,0.0009478801,0.005041395,0.97381896,0.0011271285,0.0048483573,1.0960635,0.0016686947,0.005194619,1.4355336,0.0015011465,0.006389067,1.7843213
2.2902387189229327,2.276729636001587,0.18143333333333334,0.204,2.7289090156555176,0.001904669,0.4703316,0.067501664,0.00446921,0.35995385,0.09172676,0.017884599,0.27111888,0.12483536,-0.0031664055,0.21346058,0.15096584,-4.248152e-05,0.16184533,0.17492193,0.026935272,0.11799842,0.24629061,0.0048225615,0.09637009,0.27935413,-0.0077002537,0.071507476,0.32879624,-0.0016755244,0.046260633,0.38659394,0.0025504597,0.032902073,0.47330734,0.0012437196,0.025286963,0.5097558,0.0020326094,0.019871352,0.5492196,0.0017821477,0.017145114,0.6284564,0.0012052878,0.016000742,0.70344543,0.0040154723,0.015315785,0.81908804,0.0034243972,0.01571714,0.89524466,0.0032037965,0.015893456,1.0339884,0.0031895519,0.015630906,1.154414,0.0048329765,0.015542882,1.4670223,0.003617202,0.017571878,1.8288863
2.219945085398356,2.0975265281677244,0.21233333333333335,0.2166,2.688499927520752,0.013491773,0.4817601,0.32108888,0.0113122845,0.38539907,0.3973345,0.026625196,0.30006564,0.4955253,0.0007619025,0.24800812,0.537701,0.0026955863,0.19702004,0.5557989,0.0356344,0.14652498,0.70225173,0.009276975,0.12531157,0.7298385,-0.0077439295,0.09877363,0.77537256,0.0009793538,0.06913747,0.82214135,0.007683829,0.05520793,0.8927166,0.0049448074,0.050021365,0.8415624,0.006512594,0.04451234,0.81858647,0.0062279836,0.043122567,0.84639007,0.0038448845,0.045237243,0.8701964,0.012953572,0.046162665,0.9159023,0.011832457,0.051331285,0.95112795,0.012036569,0.056438327,1.0378484,0.0131024765,0.06105529,1.1352607,0.019339606,0.0667792,1.4059775,0.0143933045,0.08182627,1.7788215
1.887255939610799,1.8463260509490966,0.24011666666666667,0.2426,2.7017529010772705,0.031162154,0.50438935,1.7688606,0.025016606,0.42860192,2.0518267,0.039483648,0.35378212,2.406409,0.011485788,0.31438193,2.4759662,0.010860524,0.2743337,2.4182146,0.05564717,0.21964143,2.7836502,0.023948528,0.20247579,2.7695541,-0.0036491514,0.1771394,2.867034,0.0091070775,0.14267625,2.934502,0.021091001,0.12923104,3.0945325,0.015894951,0.1303503,2.799946,0.019586071,0.1231065,2.490977,0.019846482,0.12661761,2.3155065,0.014191608,0.14220707,2.1339264,0.045333095,0.15509416,1.8664162,0.050330903,0.18654113,1.6219472,0.055026956,0.22230667,1.3917887,0.07321446,0.26202193,1.2744181,0.10437899,0.3196804,1.3833398,0.07572548,0.4242007,1.6810429
1.4765388505935668,1.2605665487289428,0.38881666666666664,0.4807,2.7184817790985107,0.021904003,0.5218238,3.346076,0.017908918,0.43907738,3.673424,0.033723306,0.36745656,3.9366302,0.013999056,0.3356088,3.8907785,0.019002296,0.3235828,3.6769326,0.060633983,0.2889177,3.8250716,0.03658361,0.28821868,3.79326,0.0086371135,0.28100443,3.8882284,0.024056764,0.26611057,4.0155983,0.043975968,0.26635346,4.1898713,0.03896743,0.29377475,3.8392959,0.046553127,0.29769024,3.4920933,0.04591216,0.31868693,3.2428813,0.0378672,0.3742847,3.135537,0.11511561,0.41991404,2.73843,0.13992052,0.5140478,2.258391,0.16724111,0.63557774,1.7694786,0.23702604,0.7939956,1.4244354,0.3443647,1.0230073,1.3456637,0.22580083,1.4547559,1.5660961
1.253095282872518,1.071174405002594,0.4826,0.6278,2.691580057144165,-0.0064968527,0.53450555,4.6797814,0.0053322525,0.4283295,5.3054256,0.024902828,0.34961408,5.494279,0.009884903,0.31904182,5.3060584,0.02075947,0.31201878,4.847097,0.057244714,0.28947037,4.7337775,0.03815018,0.29624838,4.466865,0.0132785095,0.29811648,4.424237,0.030110052,0.29262787,4.3337016,0.04615592,0.29777107,4.407133,0.04952347,0.334932,4.046502,0.055704482,0.3433454,3.6085947,0.053241484,0.37002364,3.3187294,0.046160936,0.4369912,3.1516879,0.1352112,0.4845996,2.6775284,0.17365243,0.5980977,2.168337,0.21234882,0.76652086,1.6655036,0.31574354,0.983694,1.3005942,0.4584328,1.3016996,1.218556,0.27984685,1.8601267,1.4419239
1.0632835538546244,0.8935067665100098,0.5925,0.6663,2.702637195587158,-0.03308948,0.5503932,5.328527,-0.009181245,0.42097825,6.2173147,0.016413825,0.33739433,6.514535,0.0071216673,0.30967733,6.3297772,0.022705277,0.3086346,5.7752337,0.05582311,0.30109417,5.4513626,0.043227606,0.3207892,4.9514675,0.018907597,0.33900467,4.7234883,0.03775031,0.34703603,4.5071163,0.05127876,0.36218345,4.4247556,0.059374135,0.4129366,3.9885445,0.063796595,0.42546985,3.4667766,0.0583588,0.45517027,3.138444,0.04543634,0.5244202,2.9513474,0.14303507,0.5601862,2.4850726,0.18993087,0.6797658,2.0144022,0.23424341,0.89408773,1.56944,0.37006578,1.1613048,1.2266879,0.5185718,1.563046,1.1267272,0.30625543,2.175938,1.3137467
0.8388799450874329,0.6967305617332459,0.7119666666666666,0.8016,2.6805670261383057,-0.053489085,0.57092136,5.731078,-0.019957965,0.4267212,6.7794785,0.006048178,0.3372599,7.176249,0.002428828,0.30821177,7.097157,0.022733457,0.31052428,6.6275496,0.05472003,0.31679308,6.2218904,0.044164285,0.35118023,5.4840674,0.024445824,0.38808292,5.065679,0.044697866,0.41818553,4.670419,0.060228556,0.45352742,4.3947964,0.071195565,0.52982146,3.8013294,0.077370405,0.5584636,3.2190406,0.067828365,0.60599416,2.8541722,0.046421316,0.69284666,2.6498518,0.16709448,0.7283483,2.2486548,0.22322716,0.8762524,1.826081,0.2765945,1.1660118,1.438968,0.44876158,1.5276198,1.1329706,0.61473465,2.062338,1.0275321,0.34236398,2.8013027,1.1688875
0.646804343032837,0.7000780534267426,0.8109333333333333,0.7665,2.81354022026062,-0.068098396,0.58245003,5.817207,-0.026161818,0.42571536,6.7932177,0.0009432716,0.33267993,7.1124,-0.000312644,0.30509534,6.93437,0.022135274,0.30876037,6.50428,0.052762337,0.32456413,6.1544976,0.043704096,0.36824045,5.512363,0.027582357,0.41785914,5.1145325,0.04993849,0.46471074,4.724168,0.06703703,0.5194015,4.354827,0.07893878,0.616968,3.7147202,0.08778003,0.66370654,3.078284,0.0732797,0.72933036,2.6933208,0.045676615,0.829546,2.4723756,0.18268867,0.8622557,2.1265755,0.24791616,1.0335169,1.7661288,0.30392236,1.3847953,1.4071754,0.51006377,1.8065784,1.1161634,0.67474484,2.431772,0.97854286,0.36628047,3.2741346,1.0559605
0.461386919148763,0.8395421363830566,0.88255,0.717,2.7074270248413086,-0.08321616,0.5944767,6.39813,-0.032545805,0.4270501,7.4318852,-0.0012251124,0.32934907,7.646238,-0.004381921,0.29887587,7.290179,0.018788554,0.29431874,6.7715926,0.048749533,0.30589637,6.345811,0.04174528,0.34799457,5.7591925,0.028152619,0.39644173,5.386638,0.048607267,0.44761416,4.9648194,0.06583911,0.5100453,4.5347614,0.07745462,0.61371905,3.834128,0.08972059,0.67338693,3.1373034,0.07596171,0.7518678,2.726525,0.044083845,0.8627553,2.4528875,0.19001393,0.8966684,2.1089308,0.26221952,1.0886352,1.7633171,0.31476074,1.4828333,1.4031615,0.5520041,1.9336528,1.094953,0.7018203,2.592121,0.89713234,0.3706979,3.4216332,0.90356296
