train_loss,test_loss,train_acc,test_acc,epoch_time,act_mean_0,act_std_0,grad_norm_0,act_mean_1,act_std_1,grad_norm_1,act_mean_2,act_std_2,grad_norm_2,act_mean_3,act_std_3,grad_norm_3,act_mean_4,act_std_4,grad_norm_4
2.302115128707886,2.301658074569702,0.1118,0.1135,1.942882776260376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3015478947957355,2.3012878925323488,0.11236666666666667,0.1135,1.9017257690429688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3013286637624106,2.301128949737549,0.11236666666666667,0.1135,1.893388032913208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301242546463013,2.301073417663574,0.11236666666666667,0.1135,1.902310848236084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3012122656504315,2.3010458572387695,0.11236666666666667,0.1135,1.8910207748413086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011993036905927,2.301031456375122,0.11236666666666667,0.1135,1.897907018661499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011955486297606,2.3010299560546876,0.11236666666666667,0.1135,1.904886245727539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301194863764445,2.3010282138824465,0.11236666666666667,0.1135,1.8839077949523926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301192031733195,2.301020556640625,0.11236666666666667,0.1135,1.9181361198425293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301192112604777,2.3010222286224367,0.11236666666666667,0.1135,1.8879051208496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011922883351645,2.301021675109863,0.11236666666666667,0.1135,1.8649609088897705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.30119274559021,2.301021356964111,0.11236666666666667,0.1135,1.8759751319885254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011911499023436,2.3010201892852784,0.11236666666666667,0.1135,1.912564992904663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.30119268989563,2.301026389312744,0.11236666666666667,0.1135,1.8974108695983887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301192294692993,2.3010212078094483,0.11236666666666667,0.1135,1.898266315460205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.30119196434021,2.301016762924194,0.11236666666666667,0.1135,1.8705849647521973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011923346201577,2.301017477798462,0.11236666666666667,0.1135,1.920659065246582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011911808013914,2.3010153827667237,0.11236666666666667,0.1135,1.9114232063293457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011907011667887,2.301020764923096,0.11236666666666667,0.1135,1.9116489887237549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011917006174722,2.3010176666259765,0.11236666666666667,0.1135,1.857314109802246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301190941111247,2.3010138290405275,0.11236666666666667,0.1135,1.922502040863037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301191082382202,2.301013418197632,0.11236666666666667,0.1135,1.899756908416748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011920612335204,2.301022053527832,0.11236666666666667,0.1135,1.9388086795806885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301193657048543,2.30102317237854,0.11236666666666667,0.1135,1.8833518028259277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011906899770103,2.3010261642456054,0.11236666666666667,0.1135,1.9103198051452637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011925332387286,2.3010247299194337,0.11236666666666667,0.1135,1.897197961807251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301191041946411,2.301036590957642,0.11236666666666667,0.1135,1.9079790115356445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011932328542075,2.3010355030059815,0.11236666666666667,0.1135,1.8724360466003418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011904861450194,2.301029940032959,0.11236666666666667,0.1135,1.8728241920471191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011912988026935,2.301022490310669,0.11236666666666667,0.1135,1.8746891021728516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011920935312906,2.301027342605591,0.11236666666666667,0.1135,2.030967950820923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301191291809082,2.3010174476623537,0.11236666666666667,0.1135,1.9110260009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301192933781942,2.3010196758270265,0.11236666666666667,0.1135,1.942223072052002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301192271296183,2.3010205699920654,0.11236666666666667,0.1135,1.8816299438476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011910855611166,2.301022615814209,0.11236666666666667,0.1135,1.9157819747924805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301192945988973,2.3010221382141114,0.11236666666666667,0.1135,1.8751542568206787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301191227976481,2.301024522781372,0.11236666666666667,0.1135,1.9282879829406738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
