train_loss,test_loss,train_acc,test_acc,epoch_time,act_mean_0,act_std_0,grad_norm_0,act_mean_1,act_std_1,grad_norm_1,act_mean_2,act_std_2,grad_norm_2,act_mean_3,act_std_3,grad_norm_3,act_mean_4,act_std_4,grad_norm_4,act_mean_5,act_std_5,grad_norm_5,act_mean_6,act_std_6,grad_norm_6,act_mean_7,act_std_7,grad_norm_7,act_mean_8,act_std_8,grad_norm_8,act_mean_9,act_std_9,grad_norm_9
2.3079473271687827,2.301415013885498,0.11011666666666667,0.1135,2.054586172103882,-0.014226932,0.4497359,1.4421712e-06,0.027935749,0.5024592,5.9042454e-06,-0.009036992,0.49334693,2.4339843e-05,0.02628537,0.55752605,0.00010465794,0.09635593,0.5721915,0.000442006,-0.051688764,0.5747475,0.0019105036,-0.023475798,0.52031976,0.007911012,-0.004533919,0.53467727,0.033634756,-0.05667162,0.51701957,0.1440019,-0.029252138,0.49514544,0.5947899
2.301911586888631,2.3023556259155273,0.11048333333333334,0.1135,2.0089521408081055,-0.014226937,0.44973588,1.4416081e-06,0.02793577,0.50245905,5.90263e-06,-0.009036978,0.49334723,2.4332445e-05,0.02628534,0.55752605,0.000104593426,0.09635626,0.57219166,0.0004416262,-0.05168964,0.5747488,0.0019083004,-0.023478944,0.52032036,0.007902056,-0.0045469115,0.53466326,0.033600956,-0.05677048,0.51695865,0.14386956,-0.030195612,0.49490654,0.59428567
2.301913563537598,2.3022035503387452,0.11158333333333334,0.1135,2.013242244720459,-0.014226936,0.44973582,1.4415318e-06,0.027935771,0.5024592,5.902365e-06,-0.009036961,0.49334702,2.4331646e-05,0.026285172,0.5575261,0.00010458902,0.096356355,0.5721916,0.00044160936,-0.051689923,0.5747491,0.0019083123,-0.023479037,0.5203166,0.007901703,-0.0045589334,0.5346639,0.033599485,-0.056865785,0.5169155,0.14386305,-0.030880116,0.49474612,0.59427494
2.30194093653361,2.301989096069336,0.1115,0.1135,2.151902914047241,-0.01422693,0.44973597,1.4415713e-06,0.027935756,0.50245917,5.902697e-06,-0.009036953,0.4933471,2.4333005e-05,0.02628509,0.55752623,0.000104596016,0.09635652,0.5721917,0.00044163043,-0.05169028,0.5747496,0.0019083844,-0.023478897,0.52031666,0.007902365,-0.0045694434,0.5346636,0.03360087,-0.05695285,0.51688504,0.1438691,-0.031567812,0.4946197,0.59427035
2.3019399865468344,2.3016926414489745,0.1124,0.1135,2.021995782852173,-0.014226932,0.44973588,1.4416227e-06,0.027935764,0.502459,5.9027257e-06,-0.0090369545,0.49334702,2.4332638e-05,0.026284952,0.55752623,0.0001045925,0.09635668,0.5721916,0.00044161142,-0.05169018,0.5747494,0.0019082606,-0.02347874,0.52031565,0.00790187,-0.0045796433,0.5346648,0.03359844,-0.057040676,0.51685107,0.14386055,-0.032257628,0.4944997,0.59425896
2.301824681599935,2.302054415512085,0.1115,0.1135,2.0426690578460693,-0.014226931,0.44973588,1.4415217e-06,0.02793577,0.5024591,5.9024187e-06,-0.009036931,0.49334714,2.4331712e-05,0.02628489,0.55752635,0.00010458931,0.09635669,0.5721918,0.00044161454,-0.051690288,0.5747493,0.0019082563,-0.023478204,0.52031606,0.0079018315,-0.004589349,0.53466976,0.033597495,-0.05712804,0.5168257,0.1438589,-0.032947447,0.49438375,0.5942311
2.3019002681732177,2.3025998134613035,0.11141666666666666,0.1135,2.0249922275543213,-0.014226936,0.44973588,1.4415258e-06,0.027935775,0.5024593,5.902427e-06,-0.0090369275,0.49334717,2.433141e-05,0.026284855,0.5575263,0.00010458787,0.09635678,0.57219136,0.00044158223,-0.051690187,0.57475,0.0019081542,-0.023478124,0.52031755,0.007901337,-0.0046038846,0.53466713,0.033596754,-0.057228416,0.5167735,0.14385155,-0.03360606,0.49419704,0.594219
2.3019491380055745,2.301299815750122,0.11153333333333333,0.1135,2.010300874710083,-0.014226938,0.4497359,1.4415375e-06,0.027935784,0.5024591,5.9023614e-06,-0.009036923,0.49334702,2.433119e-05,0.026284784,0.5575264,0.000104586536,0.09635669,0.5721914,0.00044158488,-0.05169054,0.5747501,0.0019081852,-0.023478132,0.5203153,0.007901488,-0.0046155644,0.5346685,0.0335962,-0.057321053,0.51673436,0.14385282,-0.034289654,0.4940478,0.5942161
2.3018986906687418,2.3014583854675292,0.11155,0.1135,2.031984329223633,-0.014226935,0.44973585,1.4415764e-06,0.027935773,0.50245917,5.9026675e-06,-0.009036903,0.49334696,2.4332e-05,0.026284646,0.5575264,0.00010458989,0.09635666,0.5721913,0.00044158736,-0.051690567,0.5747497,0.0019081909,-0.023477532,0.52031463,0.007901421,-0.00462649,0.53467244,0.03359574,-0.057413902,0.5166997,0.14385234,-0.034982894,0.49390307,0.59419733
2.3019427139282227,2.3016766590118407,0.11206666666666666,0.1135,2.044463872909546,-0.014226959,0.44973582,1.4415174e-06,0.027935775,0.5024592,5.9022827e-06,-0.009036896,0.49334687,2.4329998e-05,0.026284568,0.55752635,0.000104580424,0.096356705,0.5721913,0.00044155854,-0.051690754,0.57475024,0.0019081073,-0.02347751,0.5203154,0.007901158,-0.004637855,0.5346712,0.03359508,-0.05751163,0.51666427,0.14384815,-0.035689972,0.49374104,0.59419554
