train_loss,test_loss,train_acc,test_acc,epoch_time,act_mean_0,act_std_0,grad_norm_0,act_mean_1,act_std_1,grad_norm_1,act_mean_2,act_std_2,grad_norm_2,act_mean_3,act_std_3,grad_norm_3,act_mean_4,act_std_4,grad_norm_4
0.9951688855965932,0.37264904346466066,0.7072,0.8924,1.8910210132598877,0.1603722,0.6301185,2.413636,0.15861665,0.9197533,2.021624,0.12700424,1.2488762,1.7369661,0.21163967,1.5305204,1.5413343,0.38509706,1.7964303,1.3988785
0.3349021137237549,0.2711701614022255,0.9014,0.9186,1.8927969932556152,0.26146537,0.71191394,2.7306116,0.2821281,1.1408879,2.0748172,0.26259437,1.6231083,1.5693874,0.396196,2.0493453,1.1968969,0.6226345,2.480348,0.92876667
0.2658580511569977,0.22976161122322084,0.9210666666666667,0.9311,1.8743679523468018,0.27119157,0.7290915,2.6502848,0.29464954,1.1689539,2.0001197,0.28965777,1.6618844,1.4867544,0.42697948,2.107967,1.1070735,0.6217414,2.5777783,0.8403543
0.22804407841364543,0.2181419271469116,0.9332666666666667,0.9351,1.873110055923462,0.2748804,0.73914164,2.566864,0.30061233,1.1808218,1.9385558,0.3099071,1.6755465,1.4312445,0.43129253,2.1343865,1.0493015,0.6125514,2.6157625,0.7877453
0.2009694766918818,0.18485627819895745,0.9410166666666666,0.9421,1.890296220779419,0.27664956,0.74827504,2.5055401,0.3056322,1.1938531,1.8961673,0.32977906,1.693398,1.3886169,0.43650877,2.1657166,1.0044447,0.6164182,2.6518853,0.74623835
0.179820267979304,0.17325880661010742,0.9471166666666667,0.9449,1.9160339832305908,0.27804363,0.75433964,2.461566,0.30964965,1.2010496,1.865803,0.3426606,1.7052561,1.3561645,0.44033512,2.1864638,0.9706713,0.6192429,2.6754487,0.7137979
0.16499824492136636,0.1673993448972702,0.95145,0.949,1.860945224761963,0.27972412,0.7613456,2.4441347,0.31448573,1.2114275,1.8551791,0.3597521,1.7201544,1.3390975,0.44492704,2.2126384,0.94888735,0.63082415,2.712801,0.69115233
0.1507773595293363,0.1518443882316351,0.9560333333333333,0.953,1.8999040126800537,0.28075108,0.76557636,2.409319,0.3185591,1.2137645,1.8300476,0.36813158,1.7232243,1.3125229,0.4471074,2.225183,0.9223762,0.63620967,2.7352462,0.66569066
0.13940312537352245,0.1446839361563325,0.9596666666666667,0.9548,1.8957569599151611,0.2814253,0.7715473,2.3921685,0.32228503,1.2213799,1.8175148,0.37966567,1.7341379,1.2979357,0.45221207,2.2412586,0.90372604,0.6381028,2.758923,0.6462572
0.13008834881782533,0.13717056586816906,0.96235,0.9582,1.8903729915618896,0.28159764,0.7762446,2.3714788,0.32456133,1.2267417,1.8050256,0.38905236,1.7423544,1.2828325,0.4566487,2.2603076,0.88777435,0.64597434,2.7890356,0.6300288
0.12101547852754593,0.131134167689085,0.9649666666666666,0.961,1.8986737728118896,0.28379655,0.7800932,2.35384,0.3281479,1.2332969,1.7913675,0.39660367,1.7532014,1.2684569,0.46646833,2.2772272,0.87246865,0.66226614,2.8127396,0.6131625
0.11396830790837606,0.1341682619780302,0.9669833333333333,0.959,1.8599300384521484,0.2857569,0.78381896,2.3449128,0.3323304,1.2411667,1.7843127,0.4039884,1.7643688,1.2561206,0.475264,2.2936037,0.85911846,0.67249143,2.836761,0.5993877
0.10817398156325023,0.13036439211145043,0.9686666666666667,0.9597,1.8599722385406494,0.2867797,0.7871006,2.3516593,0.3354583,1.2444441,1.7884454,0.4074704,1.7703248,1.2533675,0.47485155,2.3029292,0.85194826,0.67117363,2.848851,0.5908707
0.10193252510627111,0.11934419773221015,0.9699,0.9645,1.8915510177612305,0.28776464,0.7889407,2.3252027,0.33466753,1.2473154,1.770785,0.41014904,1.7689508,1.2372992,0.47535643,2.3045232,0.8368663,0.6862415,2.851025,0.5763249
0.09638453527490298,0.11684351256489754,0.9715,0.9652,1.869347095489502,0.28913885,0.79083204,2.311057,0.33543777,1.249928,1.76182,0.41427165,1.7730126,1.2264196,0.47719276,2.311983,0.82558244,0.6913332,2.8619149,0.56522346
0.09116199596722921,0.10952585486918688,0.9733666666666667,0.9668,1.8888649940490723,0.2915513,0.7927498,2.3028564,0.337819,1.2542465,1.7506387,0.41765594,1.7765223,1.2135172,0.4800303,2.3207877,0.81227094,0.70276463,2.881305,0.55263215
0.08690639050006867,0.10987555967122316,0.97455,0.967,1.8782191276550293,0.29173887,0.7953199,2.3006165,0.33818343,1.258597,1.7501161,0.42122287,1.7799954,1.2093657,0.4815797,2.3297677,0.80468446,0.7061687,2.895653,0.54418296
0.08284648007154465,0.10586750071942806,0.9758,0.9668,1.8941750526428223,0.29336867,0.79740274,2.2815256,0.34078923,1.2622404,1.7342527,0.42727247,1.7846915,1.1935143,0.48017377,2.3396745,0.79074687,0.70992285,2.9060783,0.5324229
0.0784991501490275,0.10802900385949761,0.9769833333333333,0.9655,1.879394769668579,0.29407105,0.79861325,2.2755013,0.34240898,1.2630665,1.7262648,0.42871118,1.7880694,1.1828674,0.4855996,2.3466547,0.77988607,0.7180031,2.9238567,0.52222973
0.07492487244407336,0.10012129213437437,0.9780166666666666,0.9693,1.8867151737213135,0.29517847,0.7994462,2.2690897,0.34377173,1.2621276,1.7228302,0.42704484,1.7892617,1.1776271,0.4934909,2.3422978,0.7734467,0.7296039,2.9287405,0.5146128
0.07182716215848922,0.10556398395374417,0.9790833333333333,0.9682,1.8804161548614502,0.29582784,0.801098,2.266541,0.34452814,1.2656362,1.7166253,0.43103856,1.7937537,1.1696368,0.49340189,2.3537643,0.76533353,0.7334899,2.944692,0.50646585
0.06841622883876165,0.10165881733130663,0.9801,0.9694,1.8790030479431152,0.29517642,0.8028006,2.2519677,0.3438979,1.2662598,1.706225,0.4319111,1.7932581,1.1574817,0.49604425,2.3563318,0.7537578,0.7425726,2.950469,0.49658883
0.0653246420164903,0.09547013099081814,0.9808166666666667,0.9715,1.9100160598754883,0.29636723,0.80442744,2.2378013,0.34705374,1.2685704,1.6932489,0.43547022,1.7976663,1.1466105,0.49877566,2.3663769,0.7438372,0.74603236,2.9645452,0.48787537
0.06233841822743416,0.09574726563785226,0.9820666666666666,0.9709,1.900836706161499,0.2969787,0.8060014,2.2204227,0.3479819,1.2707379,1.6769905,0.4377811,1.8000977,1.1315181,0.5019162,2.3737955,0.7307273,0.7518119,2.9808686,0.47717258
