train_loss,test_loss,train_acc,test_acc,epoch_time,act_mean_0,act_std_0,grad_norm_0,act_mean_1,act_std_1,grad_norm_1,act_mean_2,act_std_2,grad_norm_2,act_mean_3,act_std_3,grad_norm_3,act_mean_4,act_std_4,grad_norm_4
2.3021134077707925,2.301665047454834,0.1121,0.1135,1.939655065536499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3015470195770265,2.301280976486206,0.11236666666666667,0.1135,1.9077770709991455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3013297550201415,2.3011311992645265,0.11236666666666667,0.1135,1.9144859313964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.30124300587972,2.301063451385498,0.11236666666666667,0.1135,1.8975989818572998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3012067245483396,2.3010429439544677,0.11236666666666667,0.1135,1.891885757446289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301197866185506,2.3010270206451415,0.11236666666666667,0.1135,1.8741602897644043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011929005940757,2.3010167583465577,0.11236666666666667,0.1135,1.912715196609497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301192786026001,2.3010137859344484,0.11236666666666667,0.1135,1.9005210399627686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011930644989014,2.3010160247802736,0.11236666666666667,0.1135,1.894124984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301191315205892,2.3010184242248535,0.11236666666666667,0.1135,1.8726720809936523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011919366200764,2.3010180034637453,0.11236666666666667,0.1135,1.9118881225585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011933787027994,2.301014591217041,0.11236666666666667,0.1135,1.8917407989501953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011917903900145,2.3010187309265135,0.11236666666666667,0.1135,1.8838169574737549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011916891733804,2.3010132209777834,0.11236666666666667,0.1135,1.8959670066833496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011922898610435,2.301013102722168,0.11236666666666667,0.1135,1.9097158908843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011913420359296,2.301010115432739,0.11236666666666667,0.1135,1.872183084487915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011924488067628,2.3010075889587402,0.11236666666666667,0.1135,1.9098548889160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011914984385173,2.301016375732422,0.11236666666666667,0.1135,1.8727648258209229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011929494222003,2.3010197040557863,0.11236666666666667,0.1135,1.8900651931762695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301190310541789,2.3010150199890136,0.11236666666666667,0.1135,1.8980860710144043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011930868784587,2.3010205032348634,0.11236666666666667,0.1135,1.9131598472595215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011918542226155,2.301018021392822,0.11236666666666667,0.1135,1.8921940326690674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011927192687986,2.3010198482513426,0.11236666666666667,0.1135,1.8860371112823486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011928152720134,2.3010254096984863,0.11236666666666667,0.1135,1.8849852085113525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011938106536864,2.3010240501403807,0.11236666666666667,0.1135,1.8910951614379883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301193342208862,2.3010258876800536,0.11236666666666667,0.1135,1.9167299270629883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3011924958546954,2.30101861038208,0.11236666666666667,0.1135,1.9042339324951172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
